id,text,target
728611924515131393,All of Fort McMurray is under mandatory evacuation as wildfire burns out of control. Our thoughts and wishes are with Fort McMurray!,7
729395859490779140,Video shows thousands fleeing the Canadian wildfires in Alberta,7
731976001916276736,TECHNO TECHNO Canada phone app for wildfire victims: A smartphone app released by the Can  #middleton #heywood,2
729845587000975360,May 12th @htglanes Join us for a night of laughs and help raise money for The Red Cross the Fort Mcmurray Wildfire,1
728753080741834752,RT @BlueJaysfanTO: Blue Jays create auction for wildfire victims: The Blue Jays have created a special auction of memo,1
735615956207075328,RT @GlobalEdmonton: Fort McMurray wildfire: temporary medical centre set up @ShallimaGlobal takes a closer look #ymm #ymmfire /,2
730625079143342082,"Canadian wildfire: Already 2400 houses destroyed, still burning out of control",3
729416698105872384,"How to help: Fort McMurray, Canada, wildfire evacuees  Where to give &amp; receive aid #FortMcMurray #AlbertaStrong",7
730790332036579329,So easy! Donate $10 @redcrosscanada to Fort McMurray wildfire fund by texting Fires to 20222,1
730022230084751360,Sending Thoughts and Prayers to Wildfire Evacuees in Fort McMurray and Alberta,4
728574867843452928,RT @CBCPolitics: BREAKING | Ottawa will match Red Cross donations for Fort McMurray wildfire efforts  #cdnpoli,1
728583548945358848,"80,000+ people displaced, 7,686+ hectares land burnt up in #FortMac  -- Donate to Red Cross:",7
732593104881082369,Premier @RachelNotley giving another #wildfire update at 11am. Approx 8000 workers evacuated from oilsands camps north of #ymm. #CBC,7
729681422299074560,Dont forget guys! Wednesday is #formacfire charity stream. Donating to @redcrosscanada to help wildfire victims! + Details soon! RT around!,1
729516646767972352,RT @ImThatGentleman: @ImThatGentleman Fort McMurray wildfire rages on. So close to my home. These people need support. Please donateὤFἿE http,1
729887212439900161,"RT @Synergycu: We are proud to launch our Wildfire Relief Program, for those affected by #ymmfires",1
728583948629061632,RT @CBCCanada: Fort McMurray wildfire turns oilsands work camps into refuges for evacuees,7
728633905411141632,Pincher Creek Co-op has a donation bin for wildfire relief  #ad #coop #community,1
728637742716956672,RT @windspeakernews: Red Cross: To date $30 million received for wildfire evacuees. To donate: redcross.ca Donations matched by fed and AB,1
730400470200659970,Volunteers provide pet care for #FortMcMurray wildfire evacuees:,1
732754543457370112,"Attawapiskat makes $5,000 donation to Fort McMurray wildfire relief: First Nation struggle with suicide crisi",1
728659547448090624,Wildfire Relief  Fund set up by @FellowshipNatl to assist those devastated by wildfires. #AlbertaStrong,1
729098725709221888,RT @WellyAdvertiser: Donations are being collected at the Arthur Subway for those affected by the wildfire in Fort McMurray.,1
728561101491707904,"RCMP convoy hoping to move 1,500 evacuees from north camps south on Hwy 63 #ymmfire",7
729100076560297985,RT @neckthai: Very cool of #indycar star @Hinchtown to donate his #GPofIndy winnings to Alberta fire relief. Hoping for #big bucks /,1
730823840276840448,"RT @DJW129: CUPE divisions and locals are supporting Fort McMurray Relief, with proceeds going directly to communities impacted. .",1
729023682916585472,RT @Canoe: .@JamesTaylor_com to donate concert proceeds to help wildfire victims  #ymmfire,1
729474780508790784,RT @CBCNL: Get breaking updates on the Fort McMurray wildfires with cbc.ca,2
730114250656514048,Stomach bug doubles to 105 cases among Fort McMurray evacuees in Edmonton [Photos]: They fled from a wildfire,2
735879768839589890,RT @JenCrosby: LIVE right now - details of #ymmfire aid concert:,1
728618190243135488,"1,500 vehicles packed with evacuees flee wildfire: At least 88,000 people have been forced to f  #7Coders #CNN",7
731398465809465344,"Canadian PM inspects wildfire-destroyed western region  Known as the beast, the fire has destroyed 2,400 homes an",3
733903030660173825,"Alberta: Wildfire alert earlier in the week, winter storm warning later in the week.",6
729472065418354689,RT @AnonimusZ_: Rain may dampen Alberta wildfire: Emergency officials battling the growing and unpredictable Alberta wildfire .,2
728563923029495808,"Please help our fellow Canadians, donate today to the Canadian Red Cross and Feds will match all donations",1
733053983120461824,Attawapiskat makes $5K donation to wildfire relief:  Also seen Syrian refugees contributing. POC are the best.,1
732458886259707904,BBC News - Canada wildfire: Oil workers evacuate camps near Fort McMurray  #FortMcMurray #ymm #ymmfire #FortMacFire,7
732539811488235520,"Text REDCROSS to 30333 help Alberta wildfire disaster, $5 donation will be made",1
729655286554832896,RT @mayordavepelham: Thanks Fed Gov’t for matching donations to Can Red Cross for wildfire relief efforts in Fort McMurray. redcross.ca htt,1
733374229819822080,WATCH #FortMcMurray residents may return home Jun 1   @weathernetwork,7
728616974406823936,Red Cross will sink 90% of that money into their own non-profit organization though.,8
728578931574476800,Heres how YOU can help those affected by the #FortMcMurray #Wildfire!  @MJ_WPG #RiseUpShow,1
728636974702071810,RT @disasterCCDR: Director Tim Haney on the complexities of disaster evacuation. . @mountroyal4u @IAEMCdnCouncil @,7
731663409805176832,Canadian Airlines Are Bending The Rules For Wildfire Victims And Their Pets,1
728672387982499840,"Fort McMurray Wildfire 2016 (Ad Revenue Donated, PLEASE SHARE) Help The Province Of Alberta!!!",1
728663660202201088,I have it on good (but made up) authority that donations to help Alberta wildfire evacuees entitle you to skip a workout this week #donate,1
732685916033060865,Maritimers worry about jobs as wildfire advances on oilsands camps,2
730763329195626496,The @ABFoodBanks has set up an emergency food drive to support those affected by the wildfire. Donate today!,1
728567272386772992,RT @YourAlberta: WILDFIRE ALERT: residents north of the Alexis Reserve should prepare for evacuation. See @AB_EmergAlert for updates :,7
728536890496929792,RT @MiltonMere: Pls donate to @redcrosscanada if youre able. Text REDCROSS to 45678 ($10) or 30333 ($5) to support residents of #FortMcMur,1
730499766661066752,#FortMcMurray update: Red Cross gives $50M &amp; Alberta gives $100M in emergency funding.,1
732688427381051392,Oilsands workcamp destroyed as Alberta wildfire shifts north #ymmfire,3
728568126393176064,"Fed. gov. will match Red Cross donations for #FortMacFire. I donated today, see how you can help 80,000 evacuees.",1
733329288410345472,RT @LondonDrugs: We are currently accepting donations for the @redcrosscanada Wildfire Relief Effort.,1
732958972802662400,RT @i_newsnow: #Attawapiskat Donates To #FortMcMurray Fire Victims #news #FortMacFire #ymmfire,1
729017990797242370,@AlexYuki70 on . Appreciate your concern here and our thoughts are with all those affected by the wildfire ^MO3/3,4
728806631849512960,"RT @WillowKitty_: If youre looking for a cause to donate to, the 80,000 evacuated residents of Fort McMurray could use your help ὉC",1
728556366915198976,RT @TDLibs: #tdlibs #FortMacFire please spread the word and donate if you can to help fellow Canadians,1
730880615222902784,Dont forget that for the entire month of May @MCRCI will donate $5 of every membership to Fort McMurray wildfire,1
729685293196959744,"DTN USA: Lemonade Stand Aids Wildfire Refugees: Young Ontario boys lemonade stand raises $2,500 for Canadian",1
729432071194693633,Fuelling discussion. Science related to Alberta wildfires. Good explainer:  #environment #ymmfire by @DrTorahKachur,2
729291439369273344,Scorched remains: Haunting images from a city destroyed by wildfire #FortMcMurray #FortMacFire #yymfire,3
729408737589473281,EXTENDED: Aerial footage shows devastation of #FortMcMurray wildfire damage:,3
731943542847770625,The #BC Wildfire Service confirms crews are responding to a fire in the Lac Du Bois area off of OConnor Rd. #Kamloops,6
732798717233909760,RT @lethnewsnow: Work camps north of Fort McMurray forced to evacuate as wildfire spreads. #FortMacFire,7
732744562494439425,Alberta agency tasked with preventing wildfires leaves millions unspent | #ymm #ymmfire,2
729798237079670784,V-Cup action Wed night @Cantinasur Well be taking donations for the Red Cross for victims of the Fort Mac wildfire.,1
728682196295389185,"For anyone wondering whats being done in Pincher Creek for wildfire relief, the Lions are leading the charge for",2
733108386229686272,RT @DianeUnitedWay: Great story by YMM native @ScottieUpshall as he reflects on the damage to his hometown in the @PlayersTribune,3
728691657575571456,RT @winnipegsun: Fort McMurray wildfire: Conditions force temporary halt to convoy [Photos] [Video],2
730545567575597056,#UPDATE #Manitoba #Wildfires #Beresford #CaddyLake put out by rain #WilsonIsland active,2
734142193653403648,These bears have had their own homes destroyed by the fire. Non-lethal aversion tactics should be considered.,3
728834409470803968,The wildfire had destroyed 1600 homes two days ago as far as I recall. #r4today,3
730818214096195585,Fort McMurray evacuees line up in Calgary for wildfire relief cards,7
729047443136872448,"RT @GlobalEdmonton: Fort McMurray wildfire: Good Samaritans from Edmonton rescue 10 dogs, 2 cats, 5 kittens #ymm #ymmfire",1
729058501687836672,RT @BenjaminSWatson: Heart is breaking for these families,4
731892287593029632,Almost 5k buy tix for Cape Breton benefit for Fort Mac: The concert in Sydney for the people displaced by wildfire,1
731947729153232897,RT @GlobalEdmonton: WATCH: Clean Harbours on taking in Fort McMurray wildfire evacuees - and helping deliver a baby! #ymmfire #yeg /,7
729093554161733632,RT @RebeccaLau: East coast musicians support #ymmfire relief efforts. @classified @GroundSwellMus @TheTownHeroes @bencaplanmusic &gt; /,1
733703059122032640,Great article on the response to Canadian fires,2
728738932909875204,Northwestern Ontario Wildfire Update – May 6 2016: THUNDER BAY – Fire UPDATE – The fire,6
728599911202213888,All proceeds donated to the Red Cross for those affected by the Fort Mac. Wildfire. #AlbertaStrong #yymfire,1
729701173968699392,RT @GenEmigration: Irish woman in Canada: Wildfire evacuation ‘scariest experience’,7
728588917042073602,"Wind, heat still creating unpredictable conditions around wildfire  #ymm #ymmfire",2
728792468632702976,"Already devastated by oil prices with houses up for sale, could this be a way out for many residents of Ft Mac?",3
734011340403138560,RT @JohnLothian: Oil sands cos losing up to $50 million a day as fires rage -analysts,2
728680645887549440,Syrians chased out of country helping #ymmfire residents chased out of homes. #yeg,4
731301080437415936,RT @RMEHQ: Glacier pledges support for wildfire disaster relief #FortMcMurray #RME,1
730810592945016832,"Fundraiser for Syrian Refugee Families and Red Cross for Wildfire Relief Saturday, May 14 Baptist Church from 1-3pm",1
728789317540184065,#Canada to Review #Russia’s Offer to Assist With #Alberta Wildfire / Sputnik International #ymm,1
728740355311583233,"RT @seawayband: If you can, please donate to help with Alberta wildfire relief. All donations are matched by the CDN government. .",1
733831339577868291,"RT @CP24: Macroeconomic impact of Alberta wildfires will be relatively modest, Bill Morneau says",2
729064675539755008,Slave Lake was wind-driven wildfire #FortMacFire is fuel-driven grew quickly b/c dry conditions  #climatechange,3
732321804228919296,"In support of Fort McMurray wildfire relief, were collecting Red Cross donations for the month of May. Every",1
733354992816394241,RT @DreamstormPoet: Dancers raise funds for families affected by #FortMcMurray #wildfire @PortTheatre #Nanaimo  htt,1
731913440411942912,RT @AP: New app will give Alberta residents a chance to see what might be left of their homes after wildfire:,2
729023889913700352,"RT @AHS_CentralZone: Need help? Visit AHS’s new website to support Albertans affected by wildfire launched, today:",1
